Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Sepp Straka (14631954),Sepp Straka,14631954,G,6200,RBC Heritage,Golf,41.25
G,Scott Stallings (14631955),Scott Stallings,14631955,G,6200,RBC Heritage,Golf,62.33
G,Michael Thompson (14631956),Michael Thompson,14631956,G,6200,RBC Heritage,Golf,44.73
G,Kevin Tway (14631957),Kevin Tway,14631957,G,6200,RBC Heritage,Golf,46.38
G,J.J. Spaun (14631958),J.J. Spaun,14631958,G,6200,RBC Heritage,Golf,49.65
G,Denny McCarthy (14631959),Denny McCarthy,14631959,G,6200,RBC Heritage,Golf,70.39
G,Scott Brown (14631960),Scott Brown,14631960,G,6200,RBC Heritage,Golf,45.84
G,Brice Garnett (14631961),Brice Garnett,14631961,G,6200,RBC Heritage,Golf,54.58
G,Roger Sloan (14631962),Roger Sloan,14631962,G,6100,RBC Heritage,Golf,39.42
G,Bernhard Langer (14631963),Bernhard Langer,14631963,G,6100,RBC Heritage,Golf,25.5
G,K.J. Choi (14631964),K.J. Choi,14631964,G,6100,RBC Heritage,Golf,43.5
G,Sam Ryder (14631965),Sam Ryder,14631965,G,6100,RBC Heritage,Golf,52.21
G,Chris Stroud (14631966),Chris Stroud,14631966,G,6100,RBC Heritage,Golf,42.5
G,Stewart Cink (14631967),Stewart Cink,14631967,G,6100,RBC Heritage,Golf,66.22
G,Glen Day (14631968),Glen Day,14631968,G,6100,RBC Heritage,Golf,0
G,Vijay Singh (14631969),Vijay Singh,14631969,G,6100,RBC Heritage,Golf,16
G,Matt Every (14631970),Matt Every,14631970,G,6100,RBC Heritage,Golf,43.58
G,Austin Cook (14631971),Austin Cook,14631971,G,6100,RBC Heritage,Golf,47.5
G,Kyoung-Hoon Lee (14631972),Kyoung-Hoon Lee,14631972,G,6100,RBC Heritage,Golf,49.35
G,Ted Potter Jr. (14631973),Ted Potter Jr.,14631973,G,6000,RBC Heritage,Golf,43.88
G,David Hearn (14631974),David Hearn,14631974,G,6000,RBC Heritage,Golf,55.12
G,Jim Herman (14631975),Jim Herman,14631975,G,6000,RBC Heritage,Golf,34.82
G,Michael Kim (14631976),Michael Kim,14631976,G,6000,RBC Heritage,Golf,24.31
G,Andy Ogletree (14631977),Andy Ogletree,14631977,G,6000,RBC Heritage,Golf,25
G,Ernie Els (14631978),Ernie Els,14631978,G,6000,RBC Heritage,Golf,51.5
G,Patton Kizzire (14631979),Patton Kizzire,14631979,G,6000,RBC Heritage,Golf,43.19
G,Ryan Armour (14631980),Ryan Armour,14631980,G,6000,RBC Heritage,Golf,45.81
G,Bo Van Pelt (14631981),Bo Van Pelt,14631981,G,6000,RBC Heritage,Golf,33.18
G,Spencer Ralston (14631982),Spencer Ralston,14631982,G,6000,RBC Heritage,Golf,0
G,Bill Haas (14631983),Bill Haas,14631983,G,6000,RBC Heritage,Golf,48.9
G,Martin Trainer (14631984),Martin Trainer,14631984,G,6000,RBC Heritage,Golf,29.68
G,Davis Love III (14631985),Davis Love III,14631985,G,6000,RBC Heritage,Golf,24.6
G,Michael Gligic (14631986),Michael Gligic,14631986,G,6000,RBC Heritage,Golf,43.42
