Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Joaquin Niemann (14631872),Joaquin Niemann,14631872,G,7400,RBC Heritage,Golf,0.27555
G,Matthew Fitzpatrick (14631855),Matthew Fitzpatrick,14631855,G,7900,RBC Heritage,Golf,0.28005
G,Cameron Smith (14631887),Cameron Smith,14631887,G,7100,RBC Heritage,Golf,0.286
G,Carlos Ortiz (14631945),Carlos Ortiz,14631945,G,6300,RBC Heritage,Golf,0.28665
G,Lanto Griffin (14631934),Lanto Griffin,14631934,G,6500,RBC Heritage,Golf,0.30055
G,Cameron Tringale (14631938),Cameron Tringale,14631938,G,6400,RBC Heritage,Golf,0.31515
G,Billy Horschel (14631859),Billy Horschel,14631859,G,7700,RBC Heritage,Golf,0.32165
G,Matthew NeSmith (14631920),Matthew NeSmith,14631920,G,6600,RBC Heritage,Golf,0.32415
G,Joel Dahmen (14631867),Joel Dahmen,14631867,G,7500,RBC Heritage,Golf,0.32825
G,Bud Cauley (14631879),Bud Cauley,14631879,G,7200,RBC Heritage,Golf,0.32925
G,Brian Harman (14631880),Brian Harman,14631880,G,7200,RBC Heritage,Golf,0.33505
G,Patrick Rodgers (14631888),Patrick Rodgers,14631888,G,7100,RBC Heritage,Golf,0.3364
G,Bronson Burgoon (14631936),Bronson Burgoon,14631936,G,6400,RBC Heritage,Golf,0.3382
G,Hideki Matsuyama (14631840),Hideki Matsuyama,14631840,G,9500,RBC Heritage,Golf,0.3506
G,Maverick McNealy (14631890),Maverick McNealy,14631890,G,7100,RBC Heritage,Golf,0.3595
G,Harold Varner III (14631873),Harold Varner III,14631873,G,7400,RBC Heritage,Golf,0.3607
G,Denny McCarthy (14631959),Denny McCarthy,14631959,G,6200,RBC Heritage,Golf,0.382
G,Luke Donald (14631893),Luke Donald,14631893,G,7000,RBC Heritage,Golf,0.38445
G,Tom Hoge (14631926),Tom Hoge,14631926,G,6600,RBC Heritage,Golf,0.3857
G,Abraham Ancer (14631852),Abraham Ancer,14631852,G,8000,RBC Heritage,Golf,0.3943
G,J.T. Poston (14631866),J.T. Poston,14631866,G,7500,RBC Heritage,Golf,0.40505
G,Brandt Snedeker (14631865),Brandt Snedeker,14631865,G,7500,RBC Heritage,Golf,0.4117
G,Matt Kuchar (14631849),Matt Kuchar,14631849,G,8300,RBC Heritage,Golf,0.4338
G,Collin Morikawa (14631838),Collin Morikawa,14631838,G,10000,RBC Heritage,Golf,0.4555
G,Kevin Na (14631876),Kevin Na,14631876,G,7300,RBC Heritage,Golf,0.45955
G,Ian Poulter (14631862),Ian Poulter,14631862,G,7600,RBC Heritage,Golf,0.49465
G,Adam Hadwin (14631877),Adam Hadwin,14631877,G,7300,RBC Heritage,Golf,0.5081
G,Gary Woodland (14631848),Gary Woodland,14631848,G,8400,RBC Heritage,Golf,0.51105
G,Tony Finau (14631850),Tony Finau,14631850,G,8200,RBC Heritage,Golf,0.51515
G,Harris English (14631874),Harris English,14631874,G,7300,RBC Heritage,Golf,0.54905
G,Bubba Watson (14631870),Bubba Watson,14631870,G,7400,RBC Heritage,Golf,0.5548
G,Sungjae Im (14631839),Sungjae Im,14631839,G,9700,RBC Heritage,Golf,0.58115
G,Xander Schauffele (14631837),Xander Schauffele,14631837,G,10200,RBC Heritage,Golf,0.616
G,Daniel Berger (14631843),Daniel Berger,14631843,G,8900,RBC Heritage,Golf,0.631
G,Webb Simpson (14631842),Webb Simpson,14631842,G,9000,RBC Heritage,Golf,0.634
G,Justin Thomas (14631834),Justin Thomas,14631834,G,10900,RBC Heritage,Golf,0.7105
G,Rory McIlroy (14631833),Rory McIlroy,14631833,G,11300,RBC Heritage,Golf,0.7377
G,Bryson DeChambeau (14631835),Bryson DeChambeau,14631835,G,10700,RBC Heritage,Golf,0.75085
G,Jon Rahm (14631836),Jon Rahm,14631836,G,10500,RBC Heritage,Golf,0.76285
G,Patrick Reed (14631844),Patrick Reed,14631844,G,8800,RBC Heritage,Golf,0.87745
