Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Maverick McNealy (14695935),Maverick McNealy,14695935,G,7600,Rocket Mortgage Classic,Golf,0.11675
G,Harold Varner III (14695936),Harold Varner III,14695936,G,7600,Rocket Mortgage Classic,Golf,0.25055
G,Scott Stallings (14695937),Scott Stallings,14695937,G,7500,Rocket Mortgage Classic,Golf,0.19305
G,Joseph Bramlett (14695938),Joseph Bramlett,14695938,G,7500,Rocket Mortgage Classic,Golf,-0.01455
G,Brian Stuard (14695939),Brian Stuard,14695939,G,7400,Rocket Mortgage Classic,Golf,0.24945
G,Patrick Rodgers (14695940),Patrick Rodgers,14695940,G,7400,Rocket Mortgage Classic,Golf,0.03115
G,Wes Roach (14695941),Wes Roach,14695941,G,7300,Rocket Mortgage Classic,Golf,-0.1612
G,Keegan Bradley (14695942),Keegan Bradley,14695942,G,7300,Rocket Mortgage Classic,Golf,0.0869
G,Will Gordon (14695943),Will Gordon,14695943,G,7300,Rocket Mortgage Classic,Golf,-0.03125
G,Si Woo Kim (14695944),Si Woo Kim,14695944,G,7200,Rocket Mortgage Classic,Golf,0.0449
G,Mark Hubbard (14695945),Mark Hubbard,14695945,G,7200,Rocket Mortgage Classic,Golf,0.1015
G,Chris Kirk (14695946),Chris Kirk,14695946,G,7200,Rocket Mortgage Classic,Golf,-0.1618
G,Emiliano Grillo (14695947),Emiliano Grillo,14695947,G,7100,Rocket Mortgage Classic,Golf,-0.01945
G,Kyle Stanley (14695948),Kyle Stanley,14695948,G,7100,Rocket Mortgage Classic,Golf,0.06775
G,Michael Thompson (14695950),Michael Thompson,14695950,G,7100,Rocket Mortgage Classic,Golf,-0.05045
G,Talor Gooch (14695951),Talor Gooch,14695951,G,7000,Rocket Mortgage Classic,Golf,0.11315
G,Tyler Duncan (14695952),Tyler Duncan,14695952,G,7000,Rocket Mortgage Classic,Golf,-0.0445
G,Peter Uihlein (14695953),Peter Uihlein,14695953,G,7000,Rocket Mortgage Classic,Golf,0.3208
G,Tom Hoge (14695954),Tom Hoge,14695954,G,7000,Rocket Mortgage Classic,Golf,0.1731
G,Charl Schwartzel (14695955),Charl Schwartzel,14695955,G,6900,Rocket Mortgage Classic,Golf,0.0953
G,Patton Kizzire (14695956),Patton Kizzire,14695956,G,6900,Rocket Mortgage Classic,Golf,-0.15635
G,Ryan Armour (14695958),Ryan Armour,14695958,G,6900,Rocket Mortgage Classic,Golf,0.02565
G,Sam Burns (14695959),Sam Burns,14695959,G,6900,Rocket Mortgage Classic,Golf,-0.3145
G,Lanto Griffin (14695961),Lanto Griffin,14695961,G,6800,Rocket Mortgage Classic,Golf,0.13755
G,Jason Dufner (14695962),Jason Dufner,14695962,G,6800,Rocket Mortgage Classic,Golf,0.05495
G,Chesson Hadley (14695963),Chesson Hadley,14695963,G,6800,Rocket Mortgage Classic,Golf,0.0692
G,Matthew Wolff (14695964),Matthew Wolff,14695964,G,6800,Rocket Mortgage Classic,Golf,-0.2946
G,Harry Higgs (14695965),Harry Higgs,14695965,G,6800,Rocket Mortgage Classic,Golf,-0.01865
G,Adam Schenk (14695966),Adam Schenk,14695966,G,6700,Rocket Mortgage Classic,Golf,-0.0822
G,Andrew Putnam (14695967),Andrew Putnam,14695967,G,6700,Rocket Mortgage Classic,Golf,-0.08035
G,Beau Hossler (14695968),Beau Hossler,14695968,G,6700,Rocket Mortgage Classic,Golf,-0.18205
G,Sepp Straka (14695969),Sepp Straka,14695969,G,6700,Rocket Mortgage Classic,Golf,-0.00545
G,Aaron Wise (14695970),Aaron Wise,14695970,G,6700,Rocket Mortgage Classic,Golf,-0.07165
G,Matt Wallace (14695971),Matt Wallace,14695971,G,6700,Rocket Mortgage Classic,Golf,-0.10945
G,Luke List (14695972),Luke List,14695972,G,6700,Rocket Mortgage Classic,Golf,0.0766
G,Danny Willett (14695973),Danny Willett,14695973,G,6600,Rocket Mortgage Classic,Golf,-0.03435
G,Jimmy Walker (14695974),Jimmy Walker,14695974,G,6600,Rocket Mortgage Classic,Golf,0.0284
G,Russell Knox (14695975),Russell Knox,14695975,G,6600,Rocket Mortgage Classic,Golf,0.1259
G,Kevin Chappell (14695976),Kevin Chappell,14695976,G,6600,Rocket Mortgage Classic,Golf,-0.1317
G,Nate Lashley (14695977),Nate Lashley,14695977,G,6600,Rocket Mortgage Classic,Golf,0.0479
G,Ben Martin (14695978),Ben Martin,14695978,G,6600,Rocket Mortgage Classic,Golf,-0.06115
G,Wyndham Clark (14695979),Wyndham Clark,14695979,G,6600,Rocket Mortgage Classic,Golf,-0.04325
G,Cameron Tringale (14695980),Cameron Tringale,14695980,G,6600,Rocket Mortgage Classic,Golf,0.24945
G,James Hahn (14695981),James Hahn,14695981,G,6500,Rocket Mortgage Classic,Golf,0.14495
G,Cameron Percy (14695982),Cameron Percy,14695982,G,6500,Rocket Mortgage Classic,Golf,0.0865
G,Henrik Norlander (14695983),Henrik Norlander,14695983,G,6500,Rocket Mortgage Classic,Golf,-0.1241
G,Matt Jones (14695984),Matt Jones,14695984,G,6500,Rocket Mortgage Classic,Golf,-0.04195
G,Richy Werenski (14695985),Richy Werenski,14695985,G,6500,Rocket Mortgage Classic,Golf,0.08135
G,Brandon Hagy (14695986),Brandon Hagy,14695986,G,6500,Rocket Mortgage Classic,Golf,-0.16185
G,Pat Perez (14695987),Pat Perez,14695987,G,6500,Rocket Mortgage Classic,Golf,-0.0146
G,Sam Ryder (14695989),Sam Ryder,14695989,G,6500,Rocket Mortgage Classic,Golf,-0.0004
G,Cameron Davis (14695990),Cameron Davis,14695990,G,6500,Rocket Mortgage Classic,Golf,0.14185
G,C.T. Pan (14695991),C.T. Pan,14695991,G,6400,Rocket Mortgage Classic,Golf,-0.09165
G,Grayson Murray (14695992),Grayson Murray,14695992,G,6400,Rocket Mortgage Classic,Golf,-0.1054
G,Jamie Lovemark (14695994),Jamie Lovemark,14695994,G,6400,Rocket Mortgage Classic,Golf,0.0753
G,Robert Streb (14695996),Robert Streb,14695996,G,6400,Rocket Mortgage Classic,Golf,-0.20075
G,Josh Teater (14695997),Josh Teater,14695997,G,6400,Rocket Mortgage Classic,Golf,-0.17375
G,Troy Merritt (14695998),Troy Merritt,14695998,G,6400,Rocket Mortgage Classic,Golf,-0.25495
G,Kristoffer Ventura (14695999),Kristoffer Ventura,14695999,G,6400,Rocket Mortgage Classic,Golf,-0.53685
G,Hudson Swafford (14696000),Hudson Swafford,14696000,G,6400,Rocket Mortgage Classic,Golf,0.18625
G,Kyoung-Hoon Lee (14696001),Kyoung-Hoon Lee,14696001,G,6300,Rocket Mortgage Classic,Golf,-0.05515
G,Peter Malnati (14696002),Peter Malnati,14696002,G,6300,Rocket Mortgage Classic,Golf,-0.12355
G,Steve Stricker (14696003),Steve Stricker,14696003,G,6300,Rocket Mortgage Classic,Golf,0.0615
G,Chris Stroud (14696004),Chris Stroud,14696004,G,6300,Rocket Mortgage Classic,Golf,-0.1322
G,Luke Donald (14696005),Luke Donald,14696005,G,6300,Rocket Mortgage Classic,Golf,0.24605
G,J.J. Spaun (14696006),J.J. Spaun,14696006,G,6300,Rocket Mortgage Classic,Golf,-0.36485
G,Kevin Tway (14696007),Kevin Tway,14696007,G,6300,Rocket Mortgage Classic,Golf,0.0561
G,Vincent Whaley (14696008),Vincent Whaley,14696008,G,6300,Rocket Mortgage Classic,Golf,-0.2299
G,Shawn Stefani (14696009),Shawn Stefani,14696009,G,6300,Rocket Mortgage Classic,Golf,-0.27435
G,Tyler McCumber (14696010),Tyler McCumber,14696010,G,6300,Rocket Mortgage Classic,Golf,-0.0587
G,Austin Cook (14696011),Austin Cook,14696011,G,6300,Rocket Mortgage Classic,Golf,-0.1357
G,Aaron Baddeley (14696012),Aaron Baddeley,14696012,G,6200,Rocket Mortgage Classic,Golf,0.30545
G,Zack Sucher (14696013),Zack Sucher,14696013,G,6200,Rocket Mortgage Classic,Golf,0.0222
G,Tim Wilkinson (14696016),Tim Wilkinson,14696016,G,6200,Rocket Mortgage Classic,Golf,0.114
G,Hank Lebioda (14696017),Hank Lebioda,14696017,G,6200,Rocket Mortgage Classic,Golf,-0.2544
G,Bo Hoag (14696018),Bo Hoag,14696018,G,6200,Rocket Mortgage Classic,Golf,-0.111
G,Bill Haas (14696019),Bill Haas,14696019,G,6200,Rocket Mortgage Classic,Golf,-0.07155
G,Bronson Burgoon (14696020),Bronson Burgoon,14696020,G,6200,Rocket Mortgage Classic,Golf,0.10655
G,Zac Blair (14696021),Zac Blair,14696021,G,6200,Rocket Mortgage Classic,Golf,-0.0765
G,Chase Seiffert (14696022),Chase Seiffert,14696022,G,6200,Rocket Mortgage Classic,Golf,-0.09565
G,Scott Brown (14696023),Scott Brown,14696023,G,6200,Rocket Mortgage Classic,Golf,-0.13035
G,Roger Sloan (14696024),Roger Sloan,14696024,G,6200,Rocket Mortgage Classic,Golf,-0.19585
G,Scott Harrington (14696025),Scott Harrington,14696025,G,6100,Rocket Mortgage Classic,Golf,-0.1016
G,Matt Every (14696026),Matt Every,14696026,G,6100,Rocket Mortgage Classic,Golf,-0.30115
G,Rhein Gibson (14696027),Rhein Gibson,14696027,G,6100,Rocket Mortgage Classic,Golf,-0.0302
G,Jonathan Byrd (14696028),Jonathan Byrd,14696028,G,6100,Rocket Mortgage Classic,Golf,-0.2132
G,Arjun Atwal (14696029),Arjun Atwal,14696029,G,6100,Rocket Mortgage Classic,Golf,-0.37105
G,Chris Baker (14696030),Chris Baker,14696030,G,6100,Rocket Mortgage Classic,Golf,-0.16265
G,Mark Anderson (14696031),Mark Anderson,14696031,G,6100,Rocket Mortgage Classic,Golf,-0.0042
G,Brian Gay (14696032),Brian Gay,14696032,G,6100,Rocket Mortgage Classic,Golf,-0.07365
G,Roberto Castro (14696033),Roberto Castro,14696033,G,6100,Rocket Mortgage Classic,Golf,0.107
G,Nelson Ledesma (14696034),Nelson Ledesma,14696034,G,6100,Rocket Mortgage Classic,Golf,-0.5626
G,Lucas Bjerregaard (14696035),Lucas Bjerregaard,14696035,G,6100,Rocket Mortgage Classic,Golf,-0.2594
G,Xinjun Zhang (14696038),Xinjun Zhang,14696038,G,6100,Rocket Mortgage Classic,Golf,0.09845
G,Rob Oppenheim (14696039),Rob Oppenheim,14696039,G,6100,Rocket Mortgage Classic,Golf,0.1556
G,Johnson Wagner (14696040),Johnson Wagner,14696040,G,6100,Rocket Mortgage Classic,Golf,-0.1721
G,John Senden (14696041),John Senden,14696041,G,6000,Rocket Mortgage Classic,Golf,-0.6271
G,David Hearn (14696042),David Hearn,14696042,G,6000,Rocket Mortgage Classic,Golf,-0.08065
G,Ricky Barnes (14696043),Ricky Barnes,14696043,G,6000,Rocket Mortgage Classic,Golf,0.15185
G,Kramer Hickok (14696044),Kramer Hickok,14696044,G,6000,Rocket Mortgage Classic,Golf,0.00835
G,Ben Taylor (14696045),Ben Taylor,14696045,G,6000,Rocket Mortgage Classic,Golf,-0.0649
G,Sebastian Cappelen (14696046),Sebastian Cappelen,14696046,G,6000,Rocket Mortgage Classic,Golf,-0.2352
G,Michael Kim (14696047),Michael Kim,14696047,G,6000,Rocket Mortgage Classic,Golf,-0.3647
G,Bo Van Pelt (14696048),Bo Van Pelt,14696048,G,6000,Rocket Mortgage Classic,Golf,-0.5624
G,Dominic Bozzelli (14696049),Dominic Bozzelli,14696049,G,6000,Rocket Mortgage Classic,Golf,-0.2208
G,Seamus Power (14696051),Seamus Power,14696051,G,6000,Rocket Mortgage Classic,Golf,0.1189
G,Michael Gellerman (14696052),Michael Gellerman,14696052,G,6000,Rocket Mortgage Classic,Golf,-0.3014
G,Michael Gligic (14696053),Michael Gligic,14696053,G,6000,Rocket Mortgage Classic,Golf,-0.1946
G,Martin Trainer (14696054),Martin Trainer,14696054,G,6000,Rocket Mortgage Classic,Golf,-0.80875
G,D.J. Trahan (14696055),D.J. Trahan,14696055,G,6000,Rocket Mortgage Classic,Golf,0.007
G,Ryan Brehm (14696057),Ryan Brehm,14696057,G,6000,Rocket Mortgage Classic,Golf,-0.3157
G,Doug Ghim (14696058),Doug Ghim,14696058,G,6000,Rocket Mortgage Classic,Golf,-0.22515
G,Robby Shelton (14696060),Robby Shelton,14696060,G,6000,Rocket Mortgage Classic,Golf,-0.1619
G,George McNeill (14702202),George McNeill,14702202,G,6000,Rocket Mortgage Classic,Golf,-0.12305
