,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
27,G,Branden Grace (14695934),Branden Grace,14695934,G,7700,Rocket Mortgage Classic,Golf,0.46154999999999996
28,G,Maverick McNealy (14695935),Maverick McNealy,14695935,G,7600,Rocket Mortgage Classic,Golf,-0.004950000000000038
29,G,Harold Varner III (14695936),Harold Varner III,14695936,G,7600,Rocket Mortgage Classic,Golf,0.06564999999999999
30,G,Scott Stallings (14695937),Scott Stallings,14695937,G,7500,Rocket Mortgage Classic,Golf,0.15525
31,G,Joseph Bramlett (14695938),Joseph Bramlett,14695938,G,7500,Rocket Mortgage Classic,Golf,0.07195000000000001
32,G,Brian Stuard (14695939),Brian Stuard,14695939,G,7400,Rocket Mortgage Classic,Golf,-0.18420000000000003
33,G,Patrick Rodgers (14695940),Patrick Rodgers,14695940,G,7400,Rocket Mortgage Classic,Golf,-0.05315
34,G,Wes Roach (14695941),Wes Roach,14695941,G,7300,Rocket Mortgage Classic,Golf,-0.08225
35,G,Keegan Bradley (14695942),Keegan Bradley,14695942,G,7300,Rocket Mortgage Classic,Golf,-0.11574999999999999
36,G,Will Gordon (14695943),Will Gordon,14695943,G,7300,Rocket Mortgage Classic,Golf,0.07109999999999998
37,G,Si Woo Kim (14695944),Si Woo Kim,14695944,G,7200,Rocket Mortgage Classic,Golf,0.08150000000000002
38,G,Mark Hubbard (14695945),Mark Hubbard,14695945,G,7200,Rocket Mortgage Classic,Golf,-0.0965
39,G,Chris Kirk (14695946),Chris Kirk,14695946,G,7200,Rocket Mortgage Classic,Golf,0.11045000000000002
40,G,Emiliano Grillo (14695947),Emiliano Grillo,14695947,G,7100,Rocket Mortgage Classic,Golf,0.11060000000000002
41,G,Kyle Stanley (14695948),Kyle Stanley,14695948,G,7100,Rocket Mortgage Classic,Golf,-0.52925
42,G,Sebastian Munoz (14695949),Sebastian Munoz,14695949,G,7100,Rocket Mortgage Classic,Golf,0.05344999999999999
43,G,Michael Thompson (14695950),Michael Thompson,14695950,G,7100,Rocket Mortgage Classic,Golf,-0.04884999999999999
44,G,Talor Gooch (14695951),Talor Gooch,14695951,G,7000,Rocket Mortgage Classic,Golf,-0.06655
45,G,Tyler Duncan (14695952),Tyler Duncan,14695952,G,7000,Rocket Mortgage Classic,Golf,0.13125
46,G,Peter Uihlein (14695953),Peter Uihlein,14695953,G,7000,Rocket Mortgage Classic,Golf,0.1137
47,G,Tom Hoge (14695954),Tom Hoge,14695954,G,7000,Rocket Mortgage Classic,Golf,0.0538
48,G,Charl Schwartzel (14695955),Charl Schwartzel,14695955,G,6900,Rocket Mortgage Classic,Golf,-0.25634999999999997
49,G,Patton Kizzire (14695956),Patton Kizzire,14695956,G,6900,Rocket Mortgage Classic,Golf,0.1823
50,G,Seung-Yul Noh (14695957),Seung-Yul Noh,14695957,G,6900,Rocket Mortgage Classic,Golf,-0.09184999999999997
51,G,Ryan Armour (14695958),Ryan Armour,14695958,G,6900,Rocket Mortgage Classic,Golf,-0.13829999999999998
52,G,Sam Burns (14695959),Sam Burns,14695959,G,6900,Rocket Mortgage Classic,Golf,0.1374
53,G,Tom Lewis (14695960),Tom Lewis,14695960,G,6800,Rocket Mortgage Classic,Golf,0.0013499999999999936
54,G,Lanto Griffin (14695961),Lanto Griffin,14695961,G,6800,Rocket Mortgage Classic,Golf,-0.14694999999999997
55,G,Jason Dufner (14695962),Jason Dufner,14695962,G,6800,Rocket Mortgage Classic,Golf,-0.19029999999999997
56,G,Chesson Hadley (14695963),Chesson Hadley,14695963,G,6800,Rocket Mortgage Classic,Golf,-0.2037
57,G,Matthew Wolff (14695964),Matthew Wolff,14695964,G,6800,Rocket Mortgage Classic,Golf,-0.004949999999999993
58,G,Harry Higgs (14695965),Harry Higgs,14695965,G,6800,Rocket Mortgage Classic,Golf,-0.09360000000000002
59,G,Adam Schenk (14695966),Adam Schenk,14695966,G,6700,Rocket Mortgage Classic,Golf,0.0007999999999999908
60,G,Andrew Putnam (14695967),Andrew Putnam,14695967,G,6700,Rocket Mortgage Classic,Golf,0.029
61,G,Beau Hossler (14695968),Beau Hossler,14695968,G,6700,Rocket Mortgage Classic,Golf,0.08445000000000001
62,G,Sepp Straka (14695969),Sepp Straka,14695969,G,6700,Rocket Mortgage Classic,Golf,-0.06520000000000001
63,G,Aaron Wise (14695970),Aaron Wise,14695970,G,6700,Rocket Mortgage Classic,Golf,-0.23429999999999995
64,G,Matt Wallace (14695971),Matt Wallace,14695971,G,6700,Rocket Mortgage Classic,Golf,-0.1733
65,G,Luke List (14695972),Luke List,14695972,G,6700,Rocket Mortgage Classic,Golf,-0.04325000000000001
66,G,Danny Willett (14695973),Danny Willett,14695973,G,6600,Rocket Mortgage Classic,Golf,-0.25384999999999996
67,G,Jimmy Walker (14695974),Jimmy Walker,14695974,G,6600,Rocket Mortgage Classic,Golf,0.12405000000000001
68,G,Russell Knox (14695975),Russell Knox,14695975,G,6600,Rocket Mortgage Classic,Golf,-0.10575000000000001
69,G,Kevin Chappell (14695976),Kevin Chappell,14695976,G,6600,Rocket Mortgage Classic,Golf,-0.12345000000000002
70,G,Nate Lashley (14695977),Nate Lashley,14695977,G,6600,Rocket Mortgage Classic,Golf,0.14085000000000003
71,G,Ben Martin (14695978),Ben Martin,14695978,G,6600,Rocket Mortgage Classic,Golf,0.006250000000000024
72,G,Wyndham Clark (14695979),Wyndham Clark,14695979,G,6600,Rocket Mortgage Classic,Golf,-0.08954999999999999
73,G,Cameron Tringale (14695980),Cameron Tringale,14695980,G,6600,Rocket Mortgage Classic,Golf,0.29925
74,G,James Hahn (14695981),James Hahn,14695981,G,6500,Rocket Mortgage Classic,Golf,0.0448
75,G,Cameron Percy (14695982),Cameron Percy,14695982,G,6500,Rocket Mortgage Classic,Golf,-0.4045000000000001
76,G,Henrik Norlander (14695983),Henrik Norlander,14695983,G,6500,Rocket Mortgage Classic,Golf,0.2508
77,G,Matt Jones (14695984),Matt Jones,14695984,G,6500,Rocket Mortgage Classic,Golf,0.16389999999999996
78,G,Richy Werenski (14695985),Richy Werenski,14695985,G,6500,Rocket Mortgage Classic,Golf,-0.12810000000000002
79,G,Brandon Hagy (14695986),Brandon Hagy,14695986,G,6500,Rocket Mortgage Classic,Golf,-0.026600000000000002
80,G,Pat Perez (14695987),Pat Perez,14695987,G,6500,Rocket Mortgage Classic,Golf,0.28755
81,G,Wesley Bryan (14695988),Wesley Bryan,14695988,G,6500,Rocket Mortgage Classic,Golf,0.24895
82,G,Sam Ryder (14695989),Sam Ryder,14695989,G,6500,Rocket Mortgage Classic,Golf,-0.24460000000000004
83,G,Cameron Davis (14695990),Cameron Davis,14695990,G,6500,Rocket Mortgage Classic,Golf,0.17579999999999998
84,G,C.T. Pan (14695991),C.T. Pan,14695991,G,6400,Rocket Mortgage Classic,Golf,0.3521500000000001
85,G,Grayson Murray (14695992),Grayson Murray,14695992,G,6400,Rocket Mortgage Classic,Golf,0.14595
86,G,Sahith Theegala (14695993),Sahith Theegala,14695993,G,6400,Rocket Mortgage Classic,Golf,-0.3839
87,G,Jamie Lovemark (14695994),Jamie Lovemark,14695994,G,6400,Rocket Mortgage Classic,Golf,-0.0359
88,G,Robert Streb (14695996),Robert Streb,14695996,G,6400,Rocket Mortgage Classic,Golf,-0.34465
89,G,Josh Teater (14695997),Josh Teater,14695997,G,6400,Rocket Mortgage Classic,Golf,0.1312
90,G,Troy Merritt (14695998),Troy Merritt,14695998,G,6400,Rocket Mortgage Classic,Golf,0.1608
91,G,Kristoffer Ventura (14695999),Kristoffer Ventura,14695999,G,6400,Rocket Mortgage Classic,Golf,0.20929999999999999
92,G,Hudson Swafford (14696000),Hudson Swafford,14696000,G,6400,Rocket Mortgage Classic,Golf,0.11604999999999996
93,G,Kyoung-Hoon Lee (14696001),Kyoung-Hoon Lee,14696001,G,6300,Rocket Mortgage Classic,Golf,-0.0020499999999999963
94,G,Peter Malnati (14696002),Peter Malnati,14696002,G,6300,Rocket Mortgage Classic,Golf,-0.15115
95,G,Steve Stricker (14696003),Steve Stricker,14696003,G,6300,Rocket Mortgage Classic,Golf,-0.006750000000000001
96,G,Chris Stroud (14696004),Chris Stroud,14696004,G,6300,Rocket Mortgage Classic,Golf,0.002550000000000002
97,G,Luke Donald (14696005),Luke Donald,14696005,G,6300,Rocket Mortgage Classic,Golf,-0.02765
98,G,J.J. Spaun (14696006),J.J. Spaun,14696006,G,6300,Rocket Mortgage Classic,Golf,0.33875000000000005
99,G,Kevin Tway (14696007),Kevin Tway,14696007,G,6300,Rocket Mortgage Classic,Golf,0.0022499999999999864
100,G,Vincent Whaley (14696008),Vincent Whaley,14696008,G,6300,Rocket Mortgage Classic,Golf,0.20634999999999998
101,G,Shawn Stefani (14696009),Shawn Stefani,14696009,G,6300,Rocket Mortgage Classic,Golf,-0.004699999999999999
102,G,Tyler McCumber (14696010),Tyler McCumber,14696010,G,6300,Rocket Mortgage Classic,Golf,-0.36045000000000005
103,G,Austin Cook (14696011),Austin Cook,14696011,G,6300,Rocket Mortgage Classic,Golf,0.04500000000000001
104,G,Chandler Phillips (14702200),Chandler Phillips,14702200,G,6300,Rocket Mortgage Classic,Golf,-0.08549999999999999
105,G,Aaron Baddeley (14696012),Aaron Baddeley,14696012,G,6200,Rocket Mortgage Classic,Golf,-0.48735
106,G,Zack Sucher (14696013),Zack Sucher,14696013,G,6200,Rocket Mortgage Classic,Golf,-0.09515
107,G,Fabian Gomez (14696014),Fabian Gomez,14696014,G,6200,Rocket Mortgage Classic,Golf,-0.25985
108,G,Ted Potter Jr. (14696015),Ted Potter Jr.,14696015,G,6200,Rocket Mortgage Classic,Golf,-0.16619999999999996
109,G,Tim Wilkinson (14696016),Tim Wilkinson,14696016,G,6200,Rocket Mortgage Classic,Golf,0.24665
110,G,Hank Lebioda (14696017),Hank Lebioda,14696017,G,6200,Rocket Mortgage Classic,Golf,-0.16350000000000003
111,G,Bo Hoag (14696018),Bo Hoag,14696018,G,6200,Rocket Mortgage Classic,Golf,-0.0955
112,G,Bill Haas (14696019),Bill Haas,14696019,G,6200,Rocket Mortgage Classic,Golf,0.18355000000000002
113,G,Bronson Burgoon (14696020),Bronson Burgoon,14696020,G,6200,Rocket Mortgage Classic,Golf,0.0431
114,G,Zac Blair (14696021),Zac Blair,14696021,G,6200,Rocket Mortgage Classic,Golf,0.34290000000000004
115,G,Chase Seiffert (14696022),Chase Seiffert,14696022,G,6200,Rocket Mortgage Classic,Golf,-0.04000000000000001
116,G,Scott Brown (14696023),Scott Brown,14696023,G,6200,Rocket Mortgage Classic,Golf,-0.12430000000000001
117,G,Roger Sloan (14696024),Roger Sloan,14696024,G,6200,Rocket Mortgage Classic,Golf,-0.009599999999999997
118,G,Scott Harrington (14696025),Scott Harrington,14696025,G,6100,Rocket Mortgage Classic,Golf,0.21295000000000003
119,G,Matt Every (14696026),Matt Every,14696026,G,6100,Rocket Mortgage Classic,Golf,-0.1488
120,G,Rhein Gibson (14696027),Rhein Gibson,14696027,G,6100,Rocket Mortgage Classic,Golf,-0.20775
121,G,Jonathan Byrd (14696028),Jonathan Byrd,14696028,G,6100,Rocket Mortgage Classic,Golf,0.13884999999999995
122,G,Arjun Atwal (14696029),Arjun Atwal,14696029,G,6100,Rocket Mortgage Classic,Golf,0.31395
123,G,Chris Baker (14696030),Chris Baker,14696030,G,6100,Rocket Mortgage Classic,Golf,-0.06605
124,G,Mark Anderson (14696031),Mark Anderson,14696031,G,6100,Rocket Mortgage Classic,Golf,0.47405
125,G,Brian Gay (14696032),Brian Gay,14696032,G,6100,Rocket Mortgage Classic,Golf,-0.6879
126,G,Roberto Castro (14696033),Roberto Castro,14696033,G,6100,Rocket Mortgage Classic,Golf,-0.01125000000000001
127,G,Nelson Ledesma (14696034),Nelson Ledesma,14696034,G,6100,Rocket Mortgage Classic,Golf,-0.34465000000000007
128,G,Lucas Bjerregaard (14696035),Lucas Bjerregaard,14696035,G,6100,Rocket Mortgage Classic,Golf,-0.19554999999999997
129,G,Greg Chalmers (14696036),Greg Chalmers,14696036,G,6100,Rocket Mortgage Classic,Golf,-0.273
130,G,Ryan Blaum (14696037),Ryan Blaum,14696037,G,6100,Rocket Mortgage Classic,Golf,-0.22785000000000005
131,G,Xinjun Zhang (14696038),Xinjun Zhang,14696038,G,6100,Rocket Mortgage Classic,Golf,0.05254999999999999
132,G,Rob Oppenheim (14696039),Rob Oppenheim,14696039,G,6100,Rocket Mortgage Classic,Golf,-0.005500000000000019
133,G,Johnson Wagner (14696040),Johnson Wagner,14696040,G,6100,Rocket Mortgage Classic,Golf,-0.2022
134,G,John Senden (14696041),John Senden,14696041,G,6000,Rocket Mortgage Classic,Golf,-0.2498
135,G,David Hearn (14696042),David Hearn,14696042,G,6000,Rocket Mortgage Classic,Golf,-0.06695000000000001
136,G,Ricky Barnes (14696043),Ricky Barnes,14696043,G,6000,Rocket Mortgage Classic,Golf,0.09580000000000001
137,G,Kramer Hickok (14696044),Kramer Hickok,14696044,G,6000,Rocket Mortgage Classic,Golf,-0.5904999999999999
138,G,Ben Taylor (14696045),Ben Taylor,14696045,G,6000,Rocket Mortgage Classic,Golf,-0.2185
139,G,Sebastian Cappelen (14696046),Sebastian Cappelen,14696046,G,6000,Rocket Mortgage Classic,Golf,-0.03209999999999999
140,G,Michael Kim (14696047),Michael Kim,14696047,G,6000,Rocket Mortgage Classic,Golf,0.007150000000000007
141,G,Bo Van Pelt (14696048),Bo Van Pelt,14696048,G,6000,Rocket Mortgage Classic,Golf,0.0
142,G,Dominic Bozzelli (14696049),Dominic Bozzelli,14696049,G,6000,Rocket Mortgage Classic,Golf,0.0
143,G,Peter Kuest (14696050),Peter Kuest,14696050,G,6000,Rocket Mortgage Classic,Golf,0.0
144,G,Seamus Power (14696051),Seamus Power,14696051,G,6000,Rocket Mortgage Classic,Golf,0.0
145,G,Michael Gellerman (14696052),Michael Gellerman,14696052,G,6000,Rocket Mortgage Classic,Golf,0.0
146,G,Michael Gligic (14696053),Michael Gligic,14696053,G,6000,Rocket Mortgage Classic,Golf,0.0
147,G,Martin Trainer (14696054),Martin Trainer,14696054,G,6000,Rocket Mortgage Classic,Golf,0.0
148,G,D.J. Trahan (14696055),D.J. Trahan,14696055,G,6000,Rocket Mortgage Classic,Golf,0.0
149,G,Vijay Singh (14696056),Vijay Singh,14696056,G,6000,Rocket Mortgage Classic,Golf,0.0
150,G,Ryan Brehm (14696057),Ryan Brehm,14696057,G,6000,Rocket Mortgage Classic,Golf,0.0
151,G,Doug Ghim (14696058),Doug Ghim,14696058,G,6000,Rocket Mortgage Classic,Golf,0.0
152,G,James Nicholas (14696059),James Nicholas,14696059,G,6000,Rocket Mortgage Classic,Golf,0.0
153,G,Robby Shelton (14696060),Robby Shelton,14696060,G,6000,Rocket Mortgage Classic,Golf,0.0
154,G,Donnie Trosper (14702201),Donnie Trosper,14702201,G,6000,Rocket Mortgage Classic,Golf,0.0
155,G,George McNeill (14702202),George McNeill,14702202,G,6000,Rocket Mortgage Classic,Golf,0.0
