,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
84,G,C.T. Pan (14695991),C.T. Pan,14695991,G,6400,Rocket Mortgage Classic,Golf,0.050574999999999995
85,G,Grayson Murray (14695992),Grayson Murray,14695992,G,6400,Rocket Mortgage Classic,Golf,0.09532500000000001
86,G,Sahith Theegala (14695993),Sahith Theegala,14695993,G,6400,Rocket Mortgage Classic,Golf,-0.31745
87,G,Jamie Lovemark (14695994),Jamie Lovemark,14695994,G,6400,Rocket Mortgage Classic,Golf,0.053599999999999995
88,G,Robert Streb (14695996),Robert Streb,14695996,G,6400,Rocket Mortgage Classic,Golf,-0.201075
89,G,Josh Teater (14695997),Josh Teater,14695997,G,6400,Rocket Mortgage Classic,Golf,0.0352
90,G,Troy Merritt (14695998),Troy Merritt,14695998,G,6400,Rocket Mortgage Classic,Golf,0.373
91,G,Kristoffer Ventura (14695999),Kristoffer Ventura,14695999,G,6400,Rocket Mortgage Classic,Golf,0.129525
92,G,Hudson Swafford (14696000),Hudson Swafford,14696000,G,6400,Rocket Mortgage Classic,Golf,-0.0859
93,G,Kyoung-Hoon Lee (14696001),Kyoung-Hoon Lee,14696001,G,6300,Rocket Mortgage Classic,Golf,0.036825000000000004
94,G,Peter Malnati (14696002),Peter Malnati,14696002,G,6300,Rocket Mortgage Classic,Golf,-0.088925
95,G,Steve Stricker (14696003),Steve Stricker,14696003,G,6300,Rocket Mortgage Classic,Golf,0.13432499999999997
96,G,Chris Stroud (14696004),Chris Stroud,14696004,G,6300,Rocket Mortgage Classic,Golf,-0.13897500000000002
97,G,Luke Donald (14696005),Luke Donald,14696005,G,6300,Rocket Mortgage Classic,Golf,-0.009049999999999989
98,G,J.J. Spaun (14696006),J.J. Spaun,14696006,G,6300,Rocket Mortgage Classic,Golf,-0.136375
99,G,Kevin Tway (14696007),Kevin Tway,14696007,G,6300,Rocket Mortgage Classic,Golf,-0.008875000000000015
100,G,Vincent Whaley (14696008),Vincent Whaley,14696008,G,6300,Rocket Mortgage Classic,Golf,0.268875
101,G,Shawn Stefani (14696009),Shawn Stefani,14696009,G,6300,Rocket Mortgage Classic,Golf,-0.012225
