Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Lanto Griffin (14663071),Lanto Griffin,14663071,G,6300,Travelers Championship,Golf,1.56525
G,Troy Merritt (14663072),Troy Merritt,14663072,G,6300,Travelers Championship,Golf,1.27125
G,Sung Kang (14663073),Sung Kang,14663073,G,6300,Travelers Championship,Golf,1.224
G,Scott Stallings (14663074),Scott Stallings,14663074,G,6300,Travelers Championship,Golf,1.31455
G,Cameron Tringale (14663075),Cameron Tringale,14663075,G,6300,Travelers Championship,Golf,1.7502
G,Grayson Murray (14663076),Grayson Murray,14663076,G,6300,Travelers Championship,Golf,1.0823
G,Cameron Percy (14663077),Cameron Percy,14663077,G,6200,Travelers Championship,Golf,1.61395
G,James Hahn (14663078),James Hahn,14663078,G,6200,Travelers Championship,Golf,1.259
G,Kyoung-Hoon Lee (14663079),Kyoung-Hoon Lee,14663079,G,6200,Travelers Championship,Golf,1.1559
G,Richy Werenski (14663081),Richy Werenski,14663081,G,6200,Travelers Championship,Golf,1.1805
G,Austin Cook (14663082),Austin Cook,14663082,G,6200,Travelers Championship,Golf,0.7315
G,Denny McCarthy (14663083),Denny McCarthy,14663083,G,6200,Travelers Championship,Golf,2.0182
G,Adam Schenk (14663084),Adam Schenk,14663084,G,6200,Travelers Championship,Golf,1.4659
G,Aaron Wise (14663085),Aaron Wise,14663085,G,6200,Travelers Championship,Golf,0.92045
G,Kyle Stanley (14663086),Kyle Stanley,14663086,G,6200,Travelers Championship,Golf,1.1959
G,Sam Burns (14663087),Sam Burns,14663087,G,6200,Travelers Championship,Golf,0.5935
G,Hudson Swafford (14663088),Hudson Swafford,14663088,G,6200,Travelers Championship,Golf,1.4367
G,Will Gordon (14663089),Will Gordon,14663089,G,6200,Travelers Championship,Golf,0.93345
G,Brian Stuard (14663090),Brian Stuard,14663090,G,6100,Travelers Championship,Golf,1.13
G,Aaron Baddeley (14663091),Aaron Baddeley,14663091,G,6100,Travelers Championship,Golf,1.80365
G,Kevin Chappell (14663092),Kevin Chappell,14663092,G,6100,Travelers Championship,Golf,0.83545
G,Matt Every (14663093),Matt Every,14663093,G,6100,Travelers Championship,Golf,0.88965
G,Brian Gay (14663094),Brian Gay,14663094,G,6100,Travelers Championship,Golf,1.3687
G,J.J. Spaun (14663096),J.J. Spaun,14663096,G,6100,Travelers Championship,Golf,0.56075
G,Zac Blair (14663098),Zac Blair,14663098,G,6100,Travelers Championship,Golf,1.2227
G,Peter Malnati (14663099),Peter Malnati,14663099,G,6100,Travelers Championship,Golf,1.3302
G,Rob Oppenheim (14663101),Rob Oppenheim,14663101,G,6100,Travelers Championship,Golf,0.7915
G,Robby Shelton (14663102),Robby Shelton,14663102,G,6100,Travelers Championship,Golf,0.9216
G,Ryan Armour (14663103),Ryan Armour,14663103,G,6100,Travelers Championship,Golf,0.66715
G,Bronson Burgoon (14663104),Bronson Burgoon,14663104,G,6100,Travelers Championship,Golf,1.7944
G,D.J. Trahan (14672466),D.J. Trahan,14672466,G,6100,Travelers Championship,Golf,1.5735
G,Martin Trainer (14663105),Martin Trainer,14663105,G,6000,Travelers Championship,Golf,-1.0739
G,J.J. Henry (14663106),J.J. Henry,14663106,G,6000,Travelers Championship,Golf,-0.46855
G,Bo Van Pelt (14663110),Bo Van Pelt,14663110,G,6000,Travelers Championship,Golf,-0.24125
G,Scott Harrington (14663112),Scott Harrington,14663112,G,6000,Travelers Championship,Golf,0.8961
G,Bo Hoag (14663113),Bo Hoag,14663113,G,6000,Travelers Championship,Golf,1.0676
G,Hank Lebioda (14663114),Hank Lebioda,14663114,G,6000,Travelers Championship,Golf,0.3753
G,Henrik Norlander (14663116),Henrik Norlander,14663116,G,6000,Travelers Championship,Golf,0.90845
G,Xinjun Zhang (14663117),Xinjun Zhang,14663117,G,6000,Travelers Championship,Golf,1.49235
G,Scott Brown (14663119),Scott Brown,14663119,G,6000,Travelers Championship,Golf,0.4341
G,Patton Kizzire (14663120),Patton Kizzire,14663120,G,6000,Travelers Championship,Golf,0.7343
G,Roger Sloan (14663122),Roger Sloan,14663122,G,6000,Travelers Championship,Golf,0.4365
G,Sebastian Cappelen (14672468),Sebastian Cappelen,14672468,G,6000,Travelers Championship,Golf,1.15005
