Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Scottie Scheffler (14662997),Scottie Scheffler,14662997,G,7600,Travelers Championship,Golf,28.7128
G,Brian Harman (14662998),Brian Harman,14662998,G,7600,Travelers Championship,Golf,30.682
G,Corey Conners (14662999),Corey Conners,14662999,G,7500,Travelers Championship,Golf,27.0084
G,Jason Day (14663000),Jason Day,14663000,G,7500,Travelers Championship,Golf,27.3422
G,Keegan Bradley (14663001),Keegan Bradley,14663001,G,7400,Travelers Championship,Golf,27.9346
G,Jason Kokrak (14663002),Jason Kokrak,14663002,G,7400,Travelers Championship,Golf,27.4571
G,Billy Horschel (14663003),Billy Horschel,14663003,G,7300,Travelers Championship,Golf,29.18315
G,Ryan Palmer (14663004),Ryan Palmer,14663004,G,7300,Travelers Championship,Golf,28.462
G,Chez Reavie (14663005),Chez Reavie,14663005,G,7300,Travelers Championship,Golf,29.6831
G,Byeong Hun An (14663006),Byeong Hun An,14663006,G,7200,Travelers Championship,Golf,27.8682
G,Brandt Snedeker (14663007),Brandt Snedeker,14663007,G,7200,Travelers Championship,Golf,28.9769
G,Branden Grace (14663008),Branden Grace,14663008,G,7200,Travelers Championship,Golf,24.9971
G,Louis Oosthuizen (14663009),Louis Oosthuizen,14663009,G,7200,Travelers Championship,Golf,26.31875
G,Shane Lowry (14663010),Shane Lowry,14663010,G,7100,Travelers Championship,Golf,29.41265
G,Kevin Na (14663011),Kevin Na,14663011,G,7100,Travelers Championship,Golf,30.97485
G,Kevin Streelman (14663012),Kevin Streelman,14663012,G,7100,Travelers Championship,Golf,28.65925
G,Harold Varner III (14663013),Harold Varner III,14663013,G,7100,Travelers Championship,Golf,27.83125
G,Dylan Frittelli (14663014),Dylan Frittelli,14663014,G,7100,Travelers Championship,Golf,28.34155
G,Rafa Cabrera Bello (14663015),Rafa Cabrera Bello,14663015,G,7000,Travelers Championship,Golf,29.5221
G,Jim Furyk (14663016),Jim Furyk,14663016,G,7000,Travelers Championship,Golf,29.31
G,Charley Hoffman (14663017),Charley Hoffman,14663017,G,7000,Travelers Championship,Golf,25.76765
G,Max Homa (14663018),Max Homa,14663018,G,7000,Travelers Championship,Golf,28.8036
G,Lucas Glover (14663019),Lucas Glover,14663019,G,7000,Travelers Championship,Golf,27.4715
G,Danny Lee (14663020),Danny Lee,14663020,G,6900,Travelers Championship,Golf,29.44255
G,Luke List (14663021),Luke List,14663021,G,6900,Travelers Championship,Golf,27.4788
G,Phil Mickelson (14663022),Phil Mickelson,14663022,G,6900,Travelers Championship,Golf,26.9233
G,Ryan Moore (14663023),Ryan Moore,14663023,G,6900,Travelers Championship,Golf,30.57065
G,Patrick Rodgers (14663024),Patrick Rodgers,14663024,G,6900,Travelers Championship,Golf,26.3546
G,Bud Cauley (14663025),Bud Cauley,14663025,G,6900,Travelers Championship,Golf,30.34735
G,Russell Henley (14663026),Russell Henley,14663026,G,6800,Travelers Championship,Golf,28.7229
G,Carlos Ortiz (14663028),Carlos Ortiz,14663028,G,6800,Travelers Championship,Golf,27.6372
G,Matthew Wolff (14663030),Matthew Wolff,14663030,G,6800,Travelers Championship,Golf,24.92435
G,Zach Johnson (14663033),Zach Johnson,14663033,G,6700,Travelers Championship,Golf,30.0192
G,Russell Knox (14663034),Russell Knox,14663034,G,6700,Travelers Championship,Golf,30.55675
G,Cameron Smith (14663035),Cameron Smith,14663035,G,6700,Travelers Championship,Golf,27.72525
G,Brendon Todd (14663036),Brendon Todd,14663036,G,6700,Travelers Championship,Golf,34.7629
G,Matt Wallace (14663037),Matt Wallace,14663037,G,6700,Travelers Championship,Golf,27.40915
G,Doc Redman (14663038),Doc Redman,14663038,G,6700,Travelers Championship,Golf,29.62565
G,Jhonattan Vegas (14663039),Jhonattan Vegas,14663039,G,6700,Travelers Championship,Golf,26.0958
G,Stewart Cink (14663040),Stewart Cink,14663040,G,6600,Travelers Championship,Golf,25.2481
G,Beau Hossler (14663041),Beau Hossler,14663041,G,6600,Travelers Championship,Golf,26.27565
G,Joseph Bramlett (14663042),Joseph Bramlett,14663042,G,6600,Travelers Championship,Golf,25.7461
G,Brice Garnett (14663043),Brice Garnett,14663043,G,6600,Travelers Championship,Golf,29.10605
G,Brendan Steele (14663044),Brendan Steele,14663044,G,6600,Travelers Championship,Golf,28.5021
G,Danny Willett (14663045),Danny Willett,14663045,G,6600,Travelers Championship,Golf,25.11295
G,Cameron Davis (14663046),Cameron Davis,14663046,G,6600,Travelers Championship,Golf,28.20685
G,Matthew NeSmith (14663047),Matthew NeSmith,14663047,G,6600,Travelers Championship,Golf,28.27205
G,Kevin Tway (14663048),Kevin Tway,14663048,G,6500,Travelers Championship,Golf,24.0762
G,Mackenzie Hughes (14663049),Mackenzie Hughes,14663049,G,6500,Travelers Championship,Golf,27.50765
G,Tyler Duncan (14663050),Tyler Duncan,14663050,G,6500,Travelers Championship,Golf,28.5322
G,Wyndham Clark (14663051),Wyndham Clark,14663051,G,6500,Travelers Championship,Golf,25.2041
G,Talor Gooch (14663052),Talor Gooch,14663052,G,6500,Travelers Championship,Golf,27.29935
G,Mark Hubbard (14663053),Mark Hubbard,14663053,G,6500,Travelers Championship,Golf,29.50395
G,Matt Jones (14663054),Matt Jones,14663054,G,6500,Travelers Championship,Golf,28.38535
G,Vaughn Taylor (14663055),Vaughn Taylor,14663055,G,6500,Travelers Championship,Golf,28.99635
G,Michael Thompson (14663056),Michael Thompson,14663056,G,6500,Travelers Championship,Golf,29.98385
G,Si Woo Kim (14663057),Si Woo Kim,14663057,G,6400,Travelers Championship,Golf,26.3649
G,C.T. Pan (14663058),C.T. Pan,14663058,G,6400,Travelers Championship,Golf,26.59615
G,Jamie Lovemark (14663059),Jamie Lovemark,14663059,G,6400,Travelers Championship,Golf,26.4436
G,Keith Mitchell (14663060),Keith Mitchell,14663060,G,6400,Travelers Championship,Golf,27.19375
G,Sam Ryder (14663061),Sam Ryder,14663061,G,6400,Travelers Championship,Golf,27.69
G,Sepp Straka (14663062),Sepp Straka,14663062,G,6400,Travelers Championship,Golf,28.76955
G,Chris Stroud (14663063),Chris Stroud,14663063,G,6400,Travelers Championship,Golf,26.8425
G,Harry Higgs (14663064),Harry Higgs,14663064,G,6400,Travelers Championship,Golf,29.8559
G,Tom Hoge (14663065),Tom Hoge,14663065,G,6400,Travelers Championship,Golf,29.77625
G,Emiliano Grillo (14663066),Emiliano Grillo,14663066,G,6300,Travelers Championship,Golf,24.8411
G,Adam Long (14663067),Adam Long,14663067,G,6300,Travelers Championship,Golf,28.52055
G,Lucas Bjerregaard (14663069),Lucas Bjerregaard,14663069,G,6300,Travelers Championship,Golf,22.72115
G,Luke Donald (14663070),Luke Donald,14663070,G,6300,Travelers Championship,Golf,25.4173
G,Lanto Griffin (14663071),Lanto Griffin,14663071,G,6300,Travelers Championship,Golf,29.63825
G,Troy Merritt (14663072),Troy Merritt,14663072,G,6300,Travelers Championship,Golf,26.35305
G,Sung Kang (14663073),Sung Kang,14663073,G,6300,Travelers Championship,Golf,25.83885
G,Scott Stallings (14663074),Scott Stallings,14663074,G,6300,Travelers Championship,Golf,27.15185
G,Cameron Tringale (14663075),Cameron Tringale,14663075,G,6300,Travelers Championship,Golf,27.72755
G,Grayson Murray (14663076),Grayson Murray,14663076,G,6300,Travelers Championship,Golf,25.25155
G,Cameron Percy (14663077),Cameron Percy,14663077,G,6200,Travelers Championship,Golf,28.15505
G,James Hahn (14663078),James Hahn,14663078,G,6200,Travelers Championship,Golf,27.542
G,Kyoung-Hoon Lee (14663079),Kyoung-Hoon Lee,14663079,G,6200,Travelers Championship,Golf,29.5744
G,Richy Werenski (14663081),Richy Werenski,14663081,G,6200,Travelers Championship,Golf,26.1606
G,Austin Cook (14663082),Austin Cook,14663082,G,6200,Travelers Championship,Golf,27.4311
G,Denny McCarthy (14663083),Denny McCarthy,14663083,G,6200,Travelers Championship,Golf,28.67555
G,Adam Schenk (14663084),Adam Schenk,14663084,G,6200,Travelers Championship,Golf,29.86185
G,Aaron Wise (14663085),Aaron Wise,14663085,G,6200,Travelers Championship,Golf,26.10345
G,Kyle Stanley (14663086),Kyle Stanley,14663086,G,6200,Travelers Championship,Golf,28.5418
G,Sam Burns (14663087),Sam Burns,14663087,G,6200,Travelers Championship,Golf,22.91925
G,Hudson Swafford (14663088),Hudson Swafford,14663088,G,6200,Travelers Championship,Golf,28.1022
G,Will Gordon (14663089),Will Gordon,14663089,G,6200,Travelers Championship,Golf,25.8308
G,Brian Stuard (14663090),Brian Stuard,14663090,G,6100,Travelers Championship,Golf,31.10615
G,Aaron Baddeley (14663091),Aaron Baddeley,14663091,G,6100,Travelers Championship,Golf,30.107
G,Kevin Chappell (14663092),Kevin Chappell,14663092,G,6100,Travelers Championship,Golf,26.38255
G,Matt Every (14663093),Matt Every,14663093,G,6100,Travelers Championship,Golf,22.93765
G,Brian Gay (14663094),Brian Gay,14663094,G,6100,Travelers Championship,Golf,26.11
G,J.J. Spaun (14663096),J.J. Spaun,14663096,G,6100,Travelers Championship,Golf,23.912
G,Zac Blair (14663098),Zac Blair,14663098,G,6100,Travelers Championship,Golf,29.8196
G,Peter Malnati (14663099),Peter Malnati,14663099,G,6100,Travelers Championship,Golf,27.66145
G,Rob Oppenheim (14663101),Rob Oppenheim,14663101,G,6100,Travelers Championship,Golf,28.8022
G,Robby Shelton (14663102),Robby Shelton,14663102,G,6100,Travelers Championship,Golf,26.7201
G,Ryan Armour (14663103),Ryan Armour,14663103,G,6100,Travelers Championship,Golf,28.9831
G,Bronson Burgoon (14663104),Bronson Burgoon,14663104,G,6100,Travelers Championship,Golf,28.5086
G,D.J. Trahan (14672466),D.J. Trahan,14672466,G,6100,Travelers Championship,Golf,27.82355
G,Martin Trainer (14663105),Martin Trainer,14663105,G,6000,Travelers Championship,Golf,22.89465
G,J.J. Henry (14663106),J.J. Henry,14663106,G,6000,Travelers Championship,Golf,24.93335
G,Bo Van Pelt (14663110),Bo Van Pelt,14663110,G,6000,Travelers Championship,Golf,21.16915
G,Scott Harrington (14663112),Scott Harrington,14663112,G,6000,Travelers Championship,Golf,26.39105
G,Bo Hoag (14663113),Bo Hoag,14663113,G,6000,Travelers Championship,Golf,27.6719
G,Hank Lebioda (14663114),Hank Lebioda,14663114,G,6000,Travelers Championship,Golf,25.2097
G,Henrik Norlander (14663116),Henrik Norlander,14663116,G,6000,Travelers Championship,Golf,26.8204
G,Xinjun Zhang (14663117),Xinjun Zhang,14663117,G,6000,Travelers Championship,Golf,26.9809
G,Scott Brown (14663119),Scott Brown,14663119,G,6000,Travelers Championship,Golf,28.7014
G,Patton Kizzire (14663120),Patton Kizzire,14663120,G,6000,Travelers Championship,Golf,25.38595
G,Roger Sloan (14663122),Roger Sloan,14663122,G,6000,Travelers Championship,Golf,28.00625
G,Sebastian Cappelen (14672468),Sebastian Cappelen,14672468,G,6000,Travelers Championship,Golf,26.1298
